us-east-1,m1.large,reserved-medium-yrTerm3Hourly,dedicated,0.074
us-east-1,m1.large,reserved-heavy-yrTerm1,dedicated,744
us-east-1,m1.large,reserved-heavy-yrTerm1Hourly,dedicated,0.062
us-east-1,m1.large,reserved-heavy-yrTerm3,dedicated,1131
us-east-1,m1.large,reserved-heavy-yrTerm3Hourly,dedicated,0.051
us-east-1,m1.xlarge,on-demand,default,0.48
us-east-1,m1.xlarge,reserved-light-yrTerm1,default,486
us-east-1,m1.xlarge,reserved-light-yrTerm1Hourly,default,0.271
us-east-1,m1.xlarge,reserved-light-yrTerm3,default,768
us-east-1,m1.xlarge,reserved-light-yrTerm3Hourly,default,0.215
us-east-1,m1.xlarge,reserved-medium-yrTerm1,default,1108
us-east-1,m1.xlarge,reserved-medium-yrTerm1Hourly,default,0.168
us-east-1,m1.xlarge,reserved-medium-yrTerm3,default,1720
us-east-1,m1.xlarge,reserved-medium-yrTerm3Hourly,default,0.133
us-east-1,m1.xlarge,reserved-heavy-yrTerm1,default,1352
us-east-1,m1.xlarge,reserved-heavy-yrTerm1Hourly,default,0.112
us-east-1,m1.xlarge,reserved-heavy-yrTerm3,default,2056
us-east-1,m1.xlarge,reserved-heavy-yrTerm3Hourly,default,0.092
us-east-1,m1.xlarge,spot,default,0.052
us-east-1,m1.xlarge,on-demand,dedicated,0.528
us-east-1,m1.xlarge,reserved-light-yrTerm1,dedicated,535
us-east-1,m1.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.298
us-east-1,m1.xlarge,reserved-light-yrTerm3,dedicated,845
us-east-1,m1.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.237
us-east-1,m1.xlarge,reserved-medium-yrTerm1,dedicated,1219
us-east-1,m1.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.185
us-east-1,m1.xlarge,reserved-medium-yrTerm3,dedicated,1892
us-east-1,m1.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.146
us-east-1,m1.xlarge,reserved-heavy-yrTerm1,dedicated,1487
us-east-1,m1.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.123
us-east-1,m1.xlarge,reserved-heavy-yrTerm3,dedicated,2262
us-east-1,m1.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.101
us-east-1,c3.large,on-demand,default,0.15
us-east-1,c3.large,reserved-light-yrTerm1,default,167
us-east-1,c3.large,reserved-light-yrTerm1Hourly,default,0.093
us-east-1,c3.large,reserved-light-yrTerm3,default,252
us-east-1,c3.large,reserved-light-yrTerm3Hourly,default,0.082
us-east-1,c3.large,reserved-medium-yrTerm1,default,383
us-east-1,c3.large,reserved-medium-yrTerm1Hourly,default,0.056
us-east-1,c3.large,reserved-medium-yrTerm3,default,591
us-east-1,c3.large,reserved-medium-yrTerm3Hourly,default,0.049
us-east-1,c3.large,reserved-heavy-yrTerm1,default,466
us-east-1,c3.large,reserved-heavy-yrTerm1Hourly,default,0.037
us-east-1,c3.large,reserved-heavy-yrTerm3,default,726
us-east-1,c3.large,reserved-heavy-yrTerm3Hourly,default,0.032
us-east-1,c3.large,spot,default,0.032
us-east-1,c3.large,on-demand,dedicated,0.165
us-east-1,c3.large,reserved-light-yrTerm1,dedicated,184
us-east-1,c3.large,reserved-light-yrTerm1Hourly,dedicated,0.102
us-east-1,c3.large,reserved-light-yrTerm3,dedicated,277
us-east-1,c3.large,reserved-light-yrTerm3Hourly,dedicated,0.09
us-east-1,c3.large,reserved-medium-yrTerm1,dedicated,421
us-east-1,c3.large,reserved-medium-yrTerm1Hourly,dedicated,0.062
us-east-1,c3.large,reserved-medium-yrTerm3,dedicated,650
us-east-1,c3.large,reserved-medium-yrTerm3Hourly,dedicated,0.054
us-east-1,c3.large,reserved-heavy-yrTerm1,dedicated,513
us-east-1,c3.large,reserved-heavy-yrTerm1Hourly,dedicated,0.041
us-east-1,c3.large,reserved-heavy-yrTerm3,dedicated,799
us-east-1,c3.large,reserved-heavy-yrTerm3Hourly,dedicated,0.035
us-east-1,c3.xlarge,on-demand,default,0.3
us-east-1,c3.xlarge,reserved-light-yrTerm1,default,333
us-east-1,c3.xlarge,reserved-light-yrTerm1Hourly,default,0.186
us-east-1,c3.xlarge,reserved-light-yrTerm3,default,503
us-east-1,c3.xlarge,reserved-light-yrTerm3Hourly,default,0.164
us-east-1,c3.xlarge,reserved-medium-yrTerm1,default,766
us-east-1,c3.xlarge,reserved-medium-yrTerm1Hourly,default,0.112
us-east-1,c3.xlarge,reserved-medium-yrTerm3,default,1182
us-east-1,c3.xlarge,reserved-medium-yrTerm3Hourly,default,0.097
us-east-1,c3.xlarge,reserved-heavy-yrTerm1,default,932
us-east-1,c3.xlarge,reserved-heavy-yrTerm1Hourly,default,0.075
us-east-1,c3.xlarge,reserved-heavy-yrTerm3,default,1451
us-east-1,c3.xlarge,reserved-heavy-yrTerm3Hourly,default,0.064
us-east-1,c3.xlarge,spot,default,0.9
us-east-1,c3.xlarge,on-demand,dedicated,0.33
us-east-1,c3.xlarge,reserved-light-yrTerm1,dedicated,366
us-east-1,c3.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.205
us-east-1,c3.xlarge,reserved-light-yrTerm3,dedicated,553
us-east-1,c3.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.18
us-east-1,c3.xlarge,reserved-medium-yrTerm1,dedicated,843
us-east-1,c3.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.123
us-east-1,c3.xlarge,reserved-medium-yrTerm3,dedicated,1300
us-east-1,c3.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.107
us-east-1,c3.xlarge,reserved-heavy-yrTerm1,dedicated,1025
us-east-1,c3.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.083
us-east-1,c3.xlarge,reserved-heavy-yrTerm3,dedicated,1596
us-east-1,c3.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.07
us-east-1,c3.2xlarge,on-demand,default,0.6
us-east-1,c3.2xlarge,reserved-light-yrTerm1,default,667
us-east-1,c3.2xlarge,reserved-light-yrTerm1Hourly,default,0.373
us-east-1,c3.2xlarge,reserved-light-yrTerm3,default,1006
us-east-1,c3.2xlarge,reserved-light-yrTerm3Hourly,default,0.327
us-east-1,c3.2xlarge,reserved-medium-yrTerm1,default,1532
us-east-1,c3.2xlarge,reserved-medium-yrTerm1Hourly,default,0.224
us-east-1,c3.2xlarge,reserved-medium-yrTerm3,default,2364
us-east-1,c3.2xlarge,reserved-medium-yrTerm3Hourly,default,0.195
us-east-1,c3.2xlarge,reserved-heavy-yrTerm1,default,1863
us-east-1,c3.2xlarge,reserved-heavy-yrTerm1Hourly,default,0.149
us-east-1,c3.2xlarge,reserved-heavy-yrTerm3,default,2902
us-east-1,c3.2xlarge,reserved-heavy-yrTerm3Hourly,default,0.128
us-east-1,c3.2xlarge,spot,default,0.5
us-east-1,c3.2xlarge,on-demand,dedicated,0.66
us-east-1,c3.2xlarge,reserved-light-yrTerm1,dedicated,734
us-east-1,c3.2xlarge,reserved-light-yrTerm1Hourly,dedicated,0.41
us-east-1,c3.2xlarge,reserved-light-yrTerm3,dedicated,1107
us-east-1,c3.2xlarge,reserved-light-yrTerm3Hourly,dedicated,0.36
us-east-1,c3.2xlarge,reserved-medium-yrTerm1,dedicated,1685
us-east-1,c3.2xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.246
us-east-1,c3.2xlarge,reserved-medium-yrTerm3,dedicated,2600
us-east-1,c3.2xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.215
us-east-1,c3.2xlarge,reserved-heavy-yrTerm1,dedicated,2049
us-east-1,c3.2xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.164
us-east-1,c3.2xlarge,reserved-heavy-yrTerm3,dedicated,3192
us-east-1,c3.2xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.141
us-east-1,c3.4xlarge,on-demand,default,1.2
us-east-1,c3.4xlarge,reserved-light-yrTerm1,default,1333
us-east-1,c3.4xlarge,reserved-light-yrTerm1Hourly,default,0.745
us-east-1,c3.4xlarge,reserved-light-yrTerm3,default,2012
us-east-1,c3.4xlarge,reserved-light-yrTerm3Hourly,default,0.654
us-east-1,c3.4xlarge,reserved-medium-yrTerm1,default,3064
us-east-1,c3.4xlarge,reserved-medium-yrTerm1Hourly,default,0.447
us-east-1,c3.4xlarge,reserved-medium-yrTerm3,default,4728
us-east-1,c3.4xlarge,reserved-medium-yrTerm3Hourly,default,0.389
us-east-1,c3.4xlarge,reserved-heavy-yrTerm1,default,3726
us-east-1,c3.4xlarge,reserved-heavy-yrTerm1Hourly,default,0.298
us-east-1,c3.4xlarge,reserved-heavy-yrTerm3,default,5804
us-east-1,c3.4xlarge,reserved-heavy-yrTerm3Hourly,default,0.257
us-east-1,c3.4xlarge,spot,default,0.8
us-east-1,c3.4xlarge,on-demand,dedicated,1.32
us-east-1,c3.4xlarge,reserved-light-yrTerm1,dedicated,1466
us-east-1,c3.4xlarge,reserved-light-yrTerm1Hourly,dedicated,0.82
us-east-1,c3.4xlarge,reserved-light-yrTerm3,dedicated,2213
us-east-1,c3.4xlarge,reserved-light-yrTerm3Hourly,dedicated,0.719
us-east-1,c3.4xlarge,reserved-medium-yrTerm1,dedicated,3370
us-east-1,c3.4xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.492
us-east-1,c3.4xlarge,reserved-medium-yrTerm3,dedicated,5201
us-east-1,c3.4xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.428
us-east-1,c3.4xlarge,reserved-heavy-yrTerm1,dedicated,4099
us-east-1,c3.4xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.328
us-east-1,c3.4xlarge,reserved-heavy-yrTerm3,dedicated,6384
us-east-1,c3.4xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.283
us-east-1,c3.8xlarge,on-demand,default,2.4
us-east-1,c3.8xlarge,reserved-light-yrTerm1,default,2666
us-east-1,c3.8xlarge,reserved-light-yrTerm1Hourly,default,1.49
us-east-1,c3.8xlarge,reserved-light-yrTerm3,default,4024
us-east-1,c3.8xlarge,reserved-light-yrTerm3Hourly,default,1.308
us-east-1,c3.8xlarge,reserved-medium-yrTerm1,default,6127
us-east-1,c3.8xlarge,reserved-medium-yrTerm1Hourly,default,0.894
us-east-1,c3.8xlarge,reserved-medium-yrTerm3,default,9456
us-east-1,c3.8xlarge,reserved-medium-yrTerm3Hourly,default,0.778
us-east-1,c3.8xlarge,reserved-heavy-yrTerm1,default,7452
us-east-1,c3.8xlarge,reserved-heavy-yrTerm1Hourly,default,0.596
us-east-1,c3.8xlarge,reserved-heavy-yrTerm3,default,11609
us-east-1,c3.8xlarge,reserved-heavy-yrTerm3Hourly,default,0.513
us-east-1,c3.8xlarge,spot,default,1.7
us-east-1,c3.8xlarge,on-demand,dedicated,2.64
us-east-1,c3.8xlarge,reserved-light-yrTerm1,dedicated,2666
us-east-1,c3.8xlarge,reserved-light-yrTerm1Hourly,dedicated,1.49
us-east-1,c3.8xlarge,reserved-light-yrTerm3,dedicated,4024
us-east-1,c3.8xlarge,reserved-light-yrTerm3Hourly,dedicated,1.308
us-east-1,c3.8xlarge,reserved-medium-yrTerm1,dedicated,6127
us-east-1,c3.8xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.894
us-east-1,c3.8xlarge,reserved-medium-yrTerm3,dedicated,9456
us-east-1,c3.8xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.778
us-east-1,c3.8xlarge,reserved-heavy-yrTerm1,dedicated,7452
us-east-1,c3.8xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.596
us-east-1,c3.8xlarge,reserved-heavy-yrTerm3,dedicated,11609
us-east-1,c3.8xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.513
us-east-1,c1.medium,on-demand,default,0.145
us-east-1,c1.medium,reserved-light-yrTerm1,default,161
us-east-1,c1.medium,reserved-light-yrTerm1Hourly,default,0.09
us-east-1,c1.medium,reserved-light-yrTerm3,default,243
us-east-1,c1.medium,reserved-light-yrTerm3Hourly,default,0.079
us-east-1,c1.medium,reserved-medium-yrTerm1,default,370
us-east-1,c1.medium,reserved-medium-yrTerm1Hourly,default,0.054
us-east-1,c1.medium,reserved-medium-yrTerm3,default,571
us-east-1,c1.medium,reserved-medium-yrTerm3Hourly,default,0.047
us-east-1,c1.medium,reserved-heavy-yrTerm1,default,450
us-east-1,c1.medium,reserved-heavy-yrTerm1Hourly,default,0.036
us-east-1,c1.medium,reserved-heavy-yrTerm3,default,701
us-east-1,c1.medium,reserved-heavy-yrTerm3Hourly,default,0.031
us-east-1,c1.medium,spot,default,0.018
us-east-1,c1.medium,on-demand,dedicated,0.16
us-east-1,c1.medium,reserved-light-yrTerm1,dedicated,177
us-east-1,c1.medium,reserved-light-yrTerm1Hourly,dedicated,0.099
us-east-1,c1.medium,reserved-light-yrTerm3,dedicated,267
us-east-1,c1.medium,reserved-light-yrTerm3Hourly,dedicated,0.087
us-east-1,c1.medium,reserved-medium-yrTerm1,dedicated,407
us-east-1,c1.medium,reserved-medium-yrTerm1Hourly,dedicated,0.059
us-east-1,c1.medium,reserved-medium-yrTerm3,dedicated,628
us-east-1,c1.medium,reserved-medium-yrTerm3Hourly,dedicated,0.052
us-east-1,c1.medium,reserved-heavy-yrTerm1,dedicated,495
us-east-1,c1.medium,reserved-heavy-yrTerm1Hourly,dedicated,0.04
us-east-1,c1.medium,reserved-heavy-yrTerm3,dedicated,771
us-east-1,c1.medium,reserved-heavy-yrTerm3Hourly,dedicated,0.034
us-east-1,c1.xlarge,on-demand,default,0.58
us-east-1,c1.xlarge,reserved-light-yrTerm1,default,644
us-east-1,c1.xlarge,reserved-light-yrTerm1Hourly,default,0.36
us-east-1,c1.xlarge,reserved-light-yrTerm3,default,972
us-east-1,c1.xlarge,reserved-light-yrTerm3Hourly,default,0.316
us-east-1,c1.xlarge,reserved-medium-yrTerm1,default,1480
us-east-1,c1.xlarge,reserved-medium-yrTerm1Hourly,default,0.216
us-east-1,c1.xlarge,reserved-medium-yrTerm3,default,2284
us-east-1,c1.xlarge,reserved-medium-yrTerm3Hourly,default,0.188
us-east-1,c1.xlarge,reserved-heavy-yrTerm1,default,1800
us-east-1,c1.xlarge,reserved-heavy-yrTerm1Hourly,default,0.144
us-east-1,c1.xlarge,reserved-heavy-yrTerm3,default,2804
us-east-1,c1.xlarge,reserved-heavy-yrTerm3Hourly,default,0.124
us-east-1,c1.xlarge,spot,default,0.07
us-east-1,c1.xlarge,on-demand,dedicated,0.638
us-east-1,c1.xlarge,reserved-light-yrTerm1,dedicated,708
us-east-1,c1.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.396
us-east-1,c1.xlarge,reserved-light-yrTerm3,dedicated,1069
us-east-1,c1.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.348
us-east-1,c1.xlarge,reserved-medium-yrTerm1,dedicated,1628
us-east-1,c1.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.238
us-east-1,c1.xlarge,reserved-medium-yrTerm3,dedicated,2512
us-east-1,c1.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.207
us-east-1,c1.xlarge,reserved-heavy-yrTerm1,dedicated,1980
us-east-1,c1.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.158
us-east-1,c1.xlarge,reserved-heavy-yrTerm3,dedicated,3084
us-east-1,c1.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.136
us-east-1,cc2.8xlarge,on-demand,default,2.4
us-east-1,cc2.8xlarge,reserved-light-yrTerm1,default,1762
